chr1	0	3000000	centromere
chr2	0	3000000	centromere
chr3	0	3000000	centromere
chr4	0	3000000	centromere
chr5	0	3000000	centromere
chr6	0	3000000	centromere
chr7	0	3000000	centromere
chr8	0	3000000	centromere
chr9	0	3000000	centromere
chrX	0	3000000	centromere
chrY	2902555	5902555	centromere
chr10	0	3000000	centromere
chr11	0	3000000	centromere
chr12	0	3000000	centromere
chr13	0	3000000	centromere
chr14	0	3000000	centromere
chr15	0	3000000	centromere
chr16	0	3000000	centromere
chr17	0	3000000	centromere
chr18	0	3000000	centromere
chr19	0	3000000	centromere
1	0	3000000	centromere
2	0	3000000	centromere
3	0	3000000	centromere
4	0	3000000	centromere
5	0	3000000	centromere
6	0	3000000	centromere
7	0	3000000	centromere
8	0	3000000	centromere
9	0	3000000	centromere
X	0	3000000	centromere
Y	2902555	5902555	centromere
10	0	3000000	centromere
11	0	3000000	centromere
12	0	3000000	centromere
13	0	3000000	centromere
14	0	3000000	centromere
15	0	3000000	centromere
16	0	3000000	centromere
17	0	3000000	centromere
18	0	3000000	centromere
19	0	3000000	centromere
chr13_random
chr16_random
chr17_random
chr1_random
chr3_random
chr4_random
chr5_random
chr7_random
chr8_random
chr9_random
chrUn_random
chrX_random
chrY_random
13_random
16_random
17_random
1_random
3_random
4_random
5_random
7_random
8_random
9_random
Un_random
X_random
Y_random
